1	04023	01	08	14	17	19	30	03	89	14.83	29	3	3	0	1	1	3	3	0	6	7	0	0	29	11	2	3	1
1	04024	01	13	21	23	25	32	06	115	19.17	15	5	1	4	4	0	4	2	2	4	8	0	0	31	12	1	1	1
1	04025	07	08	10	24	29	33	04	111	18.50	31	3	3	0	1	2	3	3	0	6	10	1	1	26	14	0	0	2
1	04026	04	10	14	18	28	32	15	106	17.67	26	0	6	-6	0	5	3	3	0	4	4	0	0	28	10	0	1	2
1	04027	01	05	09	10	18	32	11	75	12.50	25	3	3	0	2	2	2	4	-2	6	7	1	1	31	14	1	3	2
1	04028	01	02	03	05	10	22	12	43	7.17	13	3	3	0	1	1	1	5	-4	5	8	2	1	21	12	1	3	2
1	04029	09	13	20	22	24	32	05	120	20.00	20	2	4	-2	1	3	4	2	2	5	7	0	0	23	8	0	1	1
1	04030	01	07	09	17	26	31	05	91	15.17	31	5	1	4	3	0	3	3	0	4	9	0	0	30	9	0	1	1
1	04031	03	06	19	20	21	24	11	93	15.50	23	3	3	0	0	0	4	2	2	6	7	2	1	21	13	0	0	1
1	04032	02	05	08	11	15	31	13	72	12.00	22	4	2	2	2	0	1	5	-4	4	7	0	0	29	16	0	0	2
1	04033	01	04	08	09	19	20	01	61	10.17	31	3	3	0	1	1	2	4	-2	5	8	2	2	19	10	1	1	3
1	04034	02	07	13	20	27	30	14	99	16.50	19	3	3	0	1	0	3	3	0	4	9	0	0	28	7	0	1	3
1	04035	02	08	26	27	30	32	16	125	20.83	25	1	5	-4	0	3	4	2	2	5	8	1	1	30	18	1	3	2
1	04036	02	13	17	18	26	30	01	106	17.67	26	2	4	-2	1	2	4	2	2	6	8	1	1	28	11	1	3	1
1	04037	03	04	11	17	20	26	05	81	13.50	21	3	3	0	1	1	3	3	0	6	8	1	1	23	7	0	2	2
1	04038	11	16	17	25	28	29	07	126	21.00	36	4	2	2	1	0	4	2	2	6	8	2	2	18	8	0	2	2
1	04039	10	16	18	25	26	29	03	124	20.67	34	2	4	-2	0	2	4	2	2	5	9	1	1	19	7	3	3	5
1	04040	07	17	19	20	21	29	11	113	18.83	33	5	1	4	3	0	5	1	4	4	6	2	1	22	10	1	1	2
1	04041	08	10	17	22	25	29	14	111	18.50	31	3	3	0	1	1	4	2	2	6	8	0	0	21	7	1	2	2
1	04042	06	10	13	17	18	21	02	85	14.17	25	3	3	0	1	1	3	3	0	6	4	1	1	15	4	1	2	2
1	04043	04	09	10	21	22	24	10	90	15.00	20	2	4	-2	0	1	3	3	0	5	8	2	2	20	11	0	2	2
1	04044	02	06	07	12	31	32	05	90	15.00	20	2	4	-2	0	1	2	4	-2	4	7	2	2	30	19	0	0	0
1	04045	01	12	18	26	27	28	13	112	18.67	32	2	4	-2	0	2	4	2	2	5	9	2	1	27	11	0	1	1
1	04046	07	15	16	22	23	32	14	115	19.17	25	3	3	0	1	1	3	3	0	5	5	2	2	25	9	0	0	0
1	04047	01	07	08	11	27	31	06	85	14.17	25	5	1	4	3	0	2	4	-2	3	8	1	1	30	16	0	1	2
1	04048	08	09	11	16	17	29	09	90	15.00	40	4	2	2	2	0	2	4	-2	5	8	2	2	21	12	0	2	2
1	04049	11	12	14	16	25	29	09	107	17.83	27	3	3	0	1	2	2	4	-2	6	7	1	1	18	9	2	3	2
1	04050	06	07	19	21	25	29	02	107	17.83	37	5	1	4	4	0	4	2	2	5	9	1	1	23	12	2	2	0
1	04051	02	03	09	10	15	29	11	68	11.33	28	4	2	2	2	0	1	5	-4	5	7	2	2	27	14	1	1	0
1	04052	01	12	14	15	17	29	09	88	14.67	28	4	2	2	2	1	2	4	-2	6	7	1	1	28	12	1	2	2
1	04053	02	03	04	09	24	25	02	67	11.17	27	3	3	0	0	0	2	4	-2	5	6	3	2	23	15	0	0	1
1	04054	09	11	14	16	27	28	11	105	17.50	35	3	3	0	1	1	2	4	-2	6	8	1	1	19	11	0	1	0
1	04055	06	08	19	25	29	32	07	119	19.83	39	3	3	0	2	1	4	2	2	5	9	0	0	26	11	0	0	2
1	04056	01	20	21	25	29	30	02	126	21.00	16	4	2	2	2	0	5	1	4	4	6	2	2	29	19	2	2	2
1	04057	05	21	23	25	28	32	04	134	22.33	24	4	2	2	3	1	5	1	4	5	7	0	0	27	16	1	2	2
1	04058	01	08	11	12	27	31	12	90	15.00	20	4	2	2	1	0	2	4	-2	4	8	1	1	30	15	0	0	2
1	04059	04	07	11	19	23	26	10	90	15.00	30	4	2	2	3	0	3	3	0	6	4	0	0	22	8	1	1	3
1	04060	03	05	11	24	27	28	15	98	16.33	28	4	2	2	2	0	3	3	0	6	10	1	1	25	13	1	1	4
1	04061	13	16	19	20	23	33	09	124	20.67	24	4	2	2	1	0	4	2	2	4	5	1	1	20	10	0	0	1
1	04062	01	12	25	27	28	29	13	122	20.33	32	4	2	2	1	0	4	2	2	6	8	2	1	28	13	0	0	1
1	04063	07	10	13	16	27	28	07	101	16.83	31	3	3	0	0	0	2	4	-2	5	7	1	1	21	11	0	2	3
